date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:42:16	48846/48846	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2014:57:19%20GMT	https://eventlytemplate.sewatech.io/speaker/emma-morgan	D:/framer/manoj%20ji/eventlytemplate.sewatech.io/speaker/emma-morgan.html	(from https://eventlytemplate.sewatech.io/)
20:42:16	116992/116992	---M--	200	added ('OK')	image/png	etag:%2287edd81c95ddd48675f5283da37331d6%22	https://assets.website-files.com/5f52d0a216ec492e38f64aba/5f52d0a216ec4926cff64c30_image-small-speaker-02-event-template.png	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec492e38f64aba/5f52d0a216ec4926cff64c30_image-small-speaker-02-event-template.png	(from https://eventlytemplate.sewatech.io/)
20:42:17	49450/49450	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2014:57:20%20GMT	https://eventlytemplate.sewatech.io/speaker/clark-howell	D:/framer/manoj%20ji/eventlytemplate.sewatech.io/speaker/clark-howell.html	(from https://eventlytemplate.sewatech.io/)
20:42:18	928/928	---M--	200	added ('OK')	image/svg+xml	etag:%22d42d9774cef68515c06c3cf84f922076%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec496343f64b14_bg-speakers-section-06-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec496343f64b14_bg-speakers-section-06-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:18	132104/132104	---M--	200	added ('OK')	image/png	etag:%22590d9673616fe7dff6b737cb2105845b%22	https://assets.website-files.com/5f52d0a216ec492e38f64aba/5f52d0a216ec493699f64c24_image-small-speaker-03-event-template.png	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec492e38f64aba/5f52d0a216ec493699f64c24_image-small-speaker-03-event-template.png	(from https://eventlytemplate.sewatech.io/)
20:42:18	173/173	---M--	200	added ('OK')	image/svg+xml	etag:%22a664f8bdcaa51dd50ac8c4886f50fa3f%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493c35f64b13_bg-speakers-section-05-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493c35f64b13_bg-speakers-section-05-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:18	588/588	---M--	200	added ('OK')	image/svg+xml	etag:%2282c9290aeaa0dd626cbe7f04805afbac%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec490444f64b16_bg-speakers-section-04-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec490444f64b16_bg-speakers-section-04-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:19	228/228	---M--	200	added ('OK')	image/svg+xml	etag:%2256abea12c1121ce38b251015c19f30ce%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4989b1f64b15_bg-speakers-section-03-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4989b1f64b15_bg-speakers-section-03-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:19	217/217	---M--	200	added ('OK')	image/svg+xml	etag:%22f527ded649121941bdc4e31c00e01db5%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec495d33f64b11_bg-speakers-section-02-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec495d33f64b11_bg-speakers-section-02-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:19	957/957	---M--	200	added ('OK')	image/svg+xml	etag:%22a542bebd2445659978b71e92b760b89a%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493436f64b12_bg-speakers-section-01-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493436f64b12_bg-speakers-section-01-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:19	2435/2435	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22470d8f90b83fbed6138bbf839ab5f6b3%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493867f64b90_icon-benefits-01-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493867f64b90_icon-benefits-01-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:19	1968/1968	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222bbd94de2496e27e798137172a32b8be%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4940bbf64b91_icon-benefits-02-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4940bbf64b91_icon-benefits-02-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:20	2355/2355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223d15b91d6c702669e40ad512ae893fdb%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec499ef7f64b92_icon-benefits-03-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec499ef7f64b92_icon-benefits-03-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:20	1523/1523	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dfc017b93a7d5351d15d4c651f22464f%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4992a3f64b94_icon-benefits-04-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4992a3f64b94_icon-benefits-04-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:20	2263/2263	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224f056ce9d851070e681dd4b0c55db6d8%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493217f64b93_icon-benefits-05-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493217f64b93_icon-benefits-05-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:20	1903/1903	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229fa3173dafa99a40ce16d2488f01232c%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4900aaf64b95_icon-benefits-06-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4900aaf64b95_icon-benefits-06-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:21	173/173	---M--	200	added ('OK')	image/svg+xml	etag:%2223db8da5d9cd9fc07b1855bfc30aa226%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec492606f64b1b_bg-testimonials-02-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec492606f64b1b_bg-testimonials-02-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:21	951/951	---M--	200	added ('OK')	image/svg+xml	etag:%22607478547a01c390efe99523f13d9363%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49f927f64b1c_bg-benefits-02-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49f927f64b1c_bg-benefits-02-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:22	6545/6545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228d98f952a9cf0b49ccb369f0dc0110e5%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec499971f64b79_logo-sponsor-01-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec499971f64b79_logo-sponsor-01-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:22	4158/4158	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2238858e00da7fe83c3fb88b7356ce29c5%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec499ddff64b7b_logo-sponsor-02-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec499ddff64b7b_logo-sponsor-02-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:22	6443/6443	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b75b57985f1fe8ad53e88dd78e2a559a%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4968bff64b7a_logo-sponsor-03-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4968bff64b7a_logo-sponsor-03-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:23	8633/8633	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22eeaf0284d951929f22ded8813977f49f%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4936b0f64b80_logo-sponsor-04-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4936b0f64b80_logo-sponsor-04-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:24	8377/8377	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226b988b0a7127b32ebafae6f4c2dff584%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4901daf64b7e_logo-sponsor-05-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4901daf64b7e_logo-sponsor-05-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:24	8722/8722	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227090892826e1f9a64c9ed3276fcd4ed9%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49cd99f64b7f_logo-sponsor-06-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49cd99f64b7f_logo-sponsor-06-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:24	6070/6070	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cc6907227d0cd68860fa12e0fd754aa7%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4960baf64b7d_logo-sponsor-07-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4960baf64b7d_logo-sponsor-07-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:25	4254/4254	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223c2c395b02535ec188bc13be91a32bcb%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49c6c4f64b81_logo-sponsor-08-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49c6c4f64b81_logo-sponsor-08-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:26	6434/6434	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b56c12e910d20e4e5c8adcef5e1e2f7%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec494696f64b7c_logo-sponsor-09-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec494696f64b7c_logo-sponsor-09-events-template.svg	(from https://eventlytemplate.sewatech.io/)
